X,gene_name,baseMean_AD_6M,baseMean_WT_6M,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSMUSG00000028382,Ptbp3,1793.854189,1361.8623,1577.545464,0.396795691,0.082840764,4.789860329,1.66897E-06,2.50901E-05,polypyrimidine tract binding protein 3 [Source:MGI Symbol;Acc:MGI:1923334]
ENSMUSG00000038023,Atp6v0a2,4259.755191,3297.60539,3552.324428,0.369358618,0.077122749,4.789230446,1.67422E-06,2.51546E-05,"ATPase, H+ transporting, lysosomal V0 subunit A2 [Source:MGI Symbol;Acc:MGI:104855]"
ENSMUSG00000036478,Btg1,1066.870708,785.3781962,859.6908256,0.442708416,0.092526644,4.784658745,1.71278E-06,2.57045E-05,BTG anti-proliferation factor 1 [Source:MGI Symbol;Acc:MGI:88215]
ENSMUSG00000010307,Tmem86a,632.8391801,420.6629166,451.8137534,0.586435864,0.122606516,4.783072581,1.72636E-06,2.58786E-05,transmembrane protein 86A [Source:MGI Symbol;Acc:MGI:1915143]
ENSMUSG00000049225,Pdp1,4766.21291,6045.963365,6334.199958,-0.343283297,0.071847219,-4.777962192,1.77081E-06,2.64995E-05,pyruvate dehyrogenase phosphatase catalytic subunit 1 [Source:MGI Symbol;Acc:MGI:2685870]
ENSMUSG00000067242,Lgi1,3950.386065,4766.52781,4825.582374,-0.270873449,0.056783657,-4.770271326,1.83978E-06,2.74689E-05,"leucine-rich repeat LGI family, member 1 [Source:MGI Symbol;Acc:MGI:1861691]"
ENSMUSG00000002222,Rmnd5a,6109.83685,6941.97318,7010.206486,-0.184652181,0.038720869,-4.768802654,1.85324E-06,2.76542E-05,required for meiotic nuclear division 5 homolog A [Source:MGI Symbol;Acc:MGI:1915727]
ENSMUSG00000057110,Cntrl,1177.131036,876.5781134,950.2479526,0.4265197,0.089460547,4.767684931,1.86355E-06,2.77922E-05,centriolin [Source:MGI Symbol;Acc:MGI:1889576]
ENSMUSG00000018593,Sparc,12044.21932,7490.890032,8156.033293,0.685002345,0.143697382,4.766978587,1.87009E-06,2.78581E-05,secreted acidic cysteine rich glycoprotein [Source:MGI Symbol;Acc:MGI:98373]
ENSMUSG00000031698,Mylk3,103.5154078,160.0428055,131.2442382,-0.626788472,0.131672386,-4.760212017,1.9339E-06,2.87759E-05,myosin light chain kinase 3 [Source:MGI Symbol;Acc:MGI:2443063]
ENSMUSG00000031292,Cdkl5,9007.159706,11365.92123,11532.36669,-0.335656695,0.07053795,-4.758526374,1.95011E-06,2.90008E-05,cyclin-dependent kinase-like 5 [Source:MGI Symbol;Acc:MGI:1278336]
ENSMUSG00000040855,Reps2,8902.862401,10868.74296,10823.06462,-0.28826519,0.060616069,-4.755590309,1.97867E-06,2.93755E-05,RALBP1 associated Eps domain containing protein 2 [Source:MGI Symbol;Acc:MGI:2663511]
ENSMUSG00000053192,Mllt11,7206.046462,8636.683721,8664.38501,-0.261074073,0.054903749,-4.755122846,1.98326E-06,2.94269E-05,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11 [Source:MGI Symbol;Acc:MGI:1929671]"
ENSMUSG00000079508,Apoo,496.7524808,611.1978652,587.0915929,-0.303504425,0.063834383,-4.754560344,1.98879E-06,2.94756E-05,apolipoprotein O [Source:MGI Symbol;Acc:MGI:1915566]
ENSMUSG00000016194,Hsd11b1,348.6460599,478.4138379,430.1843471,-0.455389497,0.09578236,-4.754419239,1.99018E-06,2.94796E-05,hydroxysteroid 11-beta dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:103562]
ENSMUSG00000041439,Mfsd6,4069.596872,4671.151375,4644.216079,-0.199381186,0.041952209,-4.752578978,2.00838E-06,2.97157E-05,major facilitator superfamily domain containing 6 [Source:MGI Symbol;Acc:MGI:1922925]
ENSMUSG00000042532,Golga7b,3771.994514,4487.281805,4424.341266,-0.250669922,0.052759265,-4.751201977,2.02211E-06,2.98851E-05,"golgi autoantigen, golgin subfamily a, 7B [Source:MGI Symbol;Acc:MGI:1918396]"
ENSMUSG00000027438,Napb,21825.93141,25713.3995,25187.4093,-0.236575489,0.049837818,-4.746907039,2.06551E-06,3.04921E-05,N-ethylmaleimide sensitive fusion protein attachment protein beta [Source:MGI Symbol;Acc:MGI:104562]
ENSMUSG00000043162,Pyurf,381.4485562,495.7225718,441.0125769,-0.369006719,0.077751187,-4.745994662,2.07484E-06,3.06127E-05,Pigy upstream reading frame [Source:MGI Symbol;Acc:MGI:1913709]
ENSMUSG00000001768,Rin2,1402.979581,1077.455576,1165.820459,0.380126263,0.080103321,4.745449481,2.08044E-06,3.0678E-05,Ras and Rab interactor 2 [Source:MGI Symbol;Acc:MGI:1921280]
ENSMUSG00000007656,Arpp19,10570.90776,12831.48206,12916.96513,-0.279448593,0.058930937,-4.741967548,2.11653E-06,3.11926E-05,cAMP-regulated phosphoprotein 19 [Source:MGI Symbol;Acc:MGI:1891691]
ENSMUSG00000001794,Capns1,5804.63698,4711.943308,4880.90733,0.300855449,0.0634712,4.740030902,2.13686E-06,3.14107E-05,"calpain, small subunit 1 [Source:MGI Symbol;Acc:MGI:88266]"
ENSMUSG00000058812,0610039K10Rik,451.7277405,335.5854861,389.4812217,0.423465552,0.089338952,4.739987905,2.13731E-06,3.14107E-05,RIKEN cDNA 0610039K10 gene [Source:MGI Symbol;Acc:MGI:1915636]
ENSMUSG00000051550,Zfp579,1010.110574,689.6433332,782.8859157,0.550690587,0.116197679,4.739256358,2.14504E-06,3.15066E-05,zinc finger protein 579 [Source:MGI Symbol;Acc:MGI:1915740]
ENSMUSG00000038593,Tctn1,1535.124259,1260.498673,1279.780625,0.283324055,0.059806427,4.737351296,2.1653E-06,3.17508E-05,tectonic family member 1 [Source:MGI Symbol;Acc:MGI:3603820]
ENSMUSG00000027220,Syt13,7769.980858,9022.874644,9004.134509,-0.216166544,0.045650693,-4.735230286,2.18807E-06,3.2031E-05,synaptotagmin XIII [Source:MGI Symbol;Acc:MGI:1933945]
ENSMUSG00000026202,Tuba4a,16332.37016,20228.70614,19734.57426,-0.30862884,0.065182616,-4.734833566,2.19235E-06,3.20758E-05,"tubulin, alpha 4A [Source:MGI Symbol;Acc:MGI:1095410]"
ENSMUSG00000085888,Gm12224,729.2693752,981.0225979,940.1575895,-0.426681211,0.090128389,-4.734148898,2.19976E-06,3.21663E-05,predicted gene 12224 [Source:MGI Symbol;Acc:MGI:3651369]
ENSMUSG00000039913,Pak7,2299.767789,3026.931691,3014.013011,-0.395151243,0.083471494,-4.733966344,2.20174E-06,3.21773E-05,p21 (RAC1) activated kinase 7 [Source:MGI Symbol;Acc:MGI:1920334]
ENSMUSG00000026904,Slc4a10,10192.73222,12254.80958,12275.29363,-0.265984584,0.056220219,-4.731119688,2.23285E-06,3.26138E-05,"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10 [Source:MGI Symbol;Acc:MGI:2150150]"
ENSMUSG00000021719,Rgs7bp,13821.0334,17549.66161,17679.80221,-0.344418746,0.072802128,-4.730888453,2.23539E-06,3.26328E-05,regulator of G-protein signalling 7 binding protein [Source:MGI Symbol;Acc:MGI:106334]
ENSMUSG00000022504,Ciita,185.7996107,114.6814818,144.401311,0.701969619,0.14840641,4.730049202,2.24465E-06,3.27315E-05,class II transactivator [Source:MGI Symbol;Acc:MGI:108445]
ENSMUSG00000032035,Ets1,725.2753554,537.5728257,622.459324,0.434892982,0.091941362,4.730112441,2.24396E-06,3.27315E-05,"E26 avian leukemia oncogene 1, 5' domain [Source:MGI Symbol;Acc:MGI:95455]"
ENSMUSG00000041923,Nol4,3537.762984,4287.200686,4354.782926,-0.277614144,0.058694133,-4.7298449,2.24691E-06,3.27463E-05,nucleolar protein 4 [Source:MGI Symbol;Acc:MGI:2441684]
ENSMUSG00000074968,Ano3,5970.854774,7912.737537,7858.260001,-0.405881304,0.085830004,-4.728897664,2.25742E-06,3.28629E-05,anoctamin 3 [Source:MGI Symbol;Acc:MGI:3613666]
ENSMUSG00000009828,Cilk1,1425.85237,1150.826277,1297.354728,0.310340134,0.065633199,4.728401755,2.26294E-06,3.2925E-05,ciliogenesis associated kinase 1 [Source:MGI Symbol;Acc:MGI:1934157]
ENSMUSG00000034463,Scara3,1062.985321,1284.90961,1085.258636,-0.273858838,0.057926073,-4.727730117,2.27044E-06,3.29974E-05,"scavenger receptor class A, member 3 [Source:MGI Symbol;Acc:MGI:2444418]"
ENSMUSG00000041303,Gtf3c3,1429.179338,1690.752813,1690.731003,-0.243507012,0.051521169,-4.726348739,2.28593E-06,3.32042E-05,"general transcription factor IIIC, polypeptide 3 [Source:MGI Symbol;Acc:MGI:2138383]"
ENSMUSG00000038084,Opa1,7142.749231,8280.101289,8287.980441,-0.213172145,0.045122377,-4.724311096,2.30897E-06,3.35017E-05,"OPA1, mitochondrial dynamin like GTPase [Source:MGI Symbol;Acc:MGI:1921393]"
ENSMUSG00000104802,Gm5869,637.0289866,508.1915556,565.4273647,0.329957536,0.069872625,4.722271932,2.33225E-06,3.38021E-05,predicted gene 5869 [Source:MGI Symbol;Acc:MGI:3648808]
ENSMUSG00000022201,Zfr,14167.2588,16358.50367,16506.06193,-0.20731178,0.04391576,-4.720669247,2.3507E-06,3.40507E-05,zinc finger RNA binding protein [Source:MGI Symbol;Acc:MGI:1341890]
ENSMUSG00000045095,Magi1,4661.669916,5308.579486,5359.650271,-0.186552467,0.039520389,-4.720410673,2.35369E-06,3.40752E-05,"membrane associated guanylate kinase, WW and PDZ domain containing 1 [Source:MGI Symbol;Acc:MGI:1203522]"
ENSMUSG00000086999,Bcas1os2,330.9521958,236.3029765,241.4937488,0.49029602,0.103878589,4.719894861,2.35967E-06,3.41429E-05,"breast carcinoma amplified sequence 1, opposite strand 2 [Source:MGI Symbol;Acc:MGI:1920553]"
ENSMUSG00000032224,Fam81a,8188.997286,9739.003844,9630.894584,-0.249731351,0.052918137,-4.719201542,2.36772E-06,3.42406E-05,"family with sequence similarity 81, member A [Source:MGI Symbol;Acc:MGI:1924136]"
ENSMUSG00000024654,Asrgl1,6072.286574,7522.944431,6860.757087,-0.309038671,0.06555009,-4.714542254,2.42255E-06,3.49756E-05,asparaginase like 1 [Source:MGI Symbol;Acc:MGI:1913764]
ENSMUSG00000073787,Gm10575,185.9736564,116.7274279,136.5959766,0.6683622,0.141871835,4.711028081,2.4647E-06,3.55647E-05,predicted gene 10575 [Source:MGI Symbol;Acc:MGI:3708765]
ENSMUSG00000061119,Prcp,539.9123905,381.6882158,435.6492372,0.495198075,0.105213385,4.706607218,2.51874E-06,3.62248E-05,prolylcarboxypeptidase (angiotensinase C) [Source:MGI Symbol;Acc:MGI:1919711]
ENSMUSG00000037031,Tspan15,765.3090254,586.6624483,601.2456086,0.381314791,0.081023715,4.706212152,2.52362E-06,3.62751E-05,tetraspanin 15 [Source:MGI Symbol;Acc:MGI:1917673]
ENSMUSG00000036745,Ttll7,12014.40564,14409.25537,14804.7201,-0.262241281,0.055735369,-4.705114256,2.53724E-06,3.64509E-05,"tubulin tyrosine ligase-like family, member 7 [Source:MGI Symbol;Acc:MGI:1918142]"
ENSMUSG00000033713,Foxn3,2717.641496,2192.282443,2384.620976,0.309649753,0.0658129,4.705000914,2.53865E-06,3.64512E-05,forkhead box N3 [Source:MGI Symbol;Acc:MGI:1918625]
ENSMUSG00000001435,Col18a1,278.2142583,179.0284992,196.3611196,0.63671563,0.135412244,4.702053619,2.57558E-06,3.6941E-05,"collagen, type XVIII, alpha 1 [Source:MGI Symbol;Acc:MGI:88451]"
ENSMUSG00000050192,Eif5a2,2577.681414,3078.044369,3021.58272,-0.254571514,0.05415333,-4.700939264,2.58968E-06,3.71229E-05,eukaryotic translation initiation factor 5A2 [Source:MGI Symbol;Acc:MGI:1933735]
ENSMUSG00000063887,Nlgn1,2840.133166,3623.175443,3576.057123,-0.351209978,0.074738841,-4.699162751,2.6123E-06,3.74064E-05,neuroligin 1 [Source:MGI Symbol;Acc:MGI:2179435]
ENSMUSG00000039680,Mrps6,572.8770561,358.2298881,405.9323427,0.676857578,0.144052347,4.698691757,2.61833E-06,3.74723E-05,mitochondrial ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:2153111]
ENSMUSG00000090129,Olfr287,63.30422936,127.7101183,100.6114926,-1.000746309,0.213168214,-4.69463195,2.67087E-06,3.81825E-05,olfactory receptor 287 [Source:MGI Symbol;Acc:MGI:3030121]
ENSMUSG00000041020,Map7d2,6607.87297,7888.915707,7752.603332,-0.255592663,0.054469311,-4.692415924,2.69998E-06,3.85356E-05,MAP7 domain containing 2 [Source:MGI Symbol;Acc:MGI:1917474]
ENSMUSG00000089781,Gm15756,221.738601,147.4572148,163.0997664,0.586488912,0.125020591,4.691138528,2.71689E-06,3.87349E-05,predicted gene 15756 [Source:MGI Symbol;Acc:MGI:3783199]
ENSMUSG00000025658,Cnksr2,9991.178115,12426.4652,12705.23566,-0.314707016,0.067101924,-4.689984981,2.73225E-06,3.89124E-05,connector enhancer of kinase suppressor of Ras 2 [Source:MGI Symbol;Acc:MGI:2661175]
ENSMUSG00000039419,Cntnap2,5282.297352,6267.673169,6327.66625,-0.246427279,0.052543349,-4.689980465,2.73231E-06,3.89124E-05,contactin associated protein-like 2 [Source:MGI Symbol;Acc:MGI:1914047]
ENSMUSG00000045174,Amer3,1114.429141,1383.556371,1301.341891,-0.310499439,0.066214081,-4.689326429,2.74106E-06,3.90158E-05,APC membrane recruitment 3 [Source:MGI Symbol;Acc:MGI:3026939]
ENSMUSG00000027375,Mal,9788.980165,7374.964502,8174.294391,0.40847959,0.087167868,4.68612575,2.78425E-06,3.96092E-05,"myelin and lymphocyte protein, T cell differentiation protein [Source:MGI Symbol;Acc:MGI:892970]"
ENSMUSG00000027965,Olfm3,1652.59827,2063.639587,2069.93063,-0.319223451,0.068127564,-4.685672469,2.79042E-06,3.96754E-05,olfactomedin 3 [Source:MGI Symbol;Acc:MGI:2387329]
ENSMUSG00000019906,Lin7a,1053.83765,1290.914186,1314.258558,-0.287550367,0.061377637,-4.684937047,2.80046E-06,3.9732E-05,lin-7 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2135609]
ENSMUSG00000026657,Frmd4a,3250.868343,2511.679475,2726.587447,0.372226444,0.07944849,4.685129275,2.79783E-06,3.9732E-05,FERM domain containing 4A [Source:MGI Symbol;Acc:MGI:1919850]
ENSMUSG00000036390,Gadd45a,475.5308283,214.1429374,321.4059816,1.151174941,0.245714178,4.685016339,2.79938E-06,3.9732E-05,growth arrest and DNA-damage-inducible 45 alpha [Source:MGI Symbol;Acc:MGI:107799]
ENSMUSG00000037344,Slc12a9,1645.891079,1283.355639,1303.513076,0.358074457,0.076426537,4.685211081,2.79672E-06,3.9732E-05,"solute carrier family 12 (potassium/chloride transporters), member 9 [Source:MGI Symbol;Acc:MGI:1933532]"
ENSMUSG00000024913,Lrp5,682.2049857,472.4064598,519.7695583,0.526390646,0.112380705,4.68399489,2.81337E-06,3.98933E-05,low density lipoprotein receptor-related protein 5 [Source:MGI Symbol;Acc:MGI:1278315]
ENSMUSG00000054226,Tprkb,1986.414441,2645.435674,2235.291698,-0.413027775,0.088199935,-4.682858028,2.82902E-06,4.00722E-05,Tp53rk binding protein [Source:MGI Symbol;Acc:MGI:1917036]
ENSMUSG00000042846,Lrrtm3,1822.022121,2239.278742,2139.123263,-0.297613719,0.063581027,-4.680857411,2.85678E-06,4.04217E-05,leucine rich repeat transmembrane neuronal 3 [Source:MGI Symbol;Acc:MGI:2389177]
ENSMUSG00000028164,Manba,593.0857281,450.7230572,478.4109468,0.389541366,0.08322288,4.680700378,2.85897E-06,4.04309E-05,"mannosidase, beta A, lysosomal [Source:MGI Symbol;Acc:MGI:88175]"
ENSMUSG00000013076,Amotl1,2310.566343,1734.696414,1809.707623,0.41317976,0.088287492,4.67993543,2.86965E-06,4.05601E-05,angiomotin-like 1 [Source:MGI Symbol;Acc:MGI:1922973]
ENSMUSG00000026824,Kcnj3,5488.100585,6862.686864,6875.578985,-0.322330202,0.068892541,-4.67873875,2.88645E-06,4.07723E-05,"potassium inwardly-rectifying channel, subfamily J, member 3 [Source:MGI Symbol;Acc:MGI:104742]"
ENSMUSG00000052229,Gpr17,2334.139661,1709.968762,2205.788236,0.448858875,0.095937796,4.678644822,2.88777E-06,4.07723E-05,G protein-coupled receptor 17 [Source:MGI Symbol;Acc:MGI:3584514]
ENSMUSG00000033910,Gucy1a1,4513.621428,5785.097322,5439.066781,-0.358075451,0.076558669,-4.67713791,2.90907E-06,4.10509E-05,"guanylate cyclase 1, soluble, alpha 1 [Source:MGI Symbol;Acc:MGI:1926562]"
ENSMUSG00000016495,Plgrkt,650.6716153,483.8388132,518.7466744,0.429127406,0.09177531,4.67584805,2.92741E-06,4.12654E-05,"plasminogen receptor, C-terminal lysine transmembrane protein [Source:MGI Symbol;Acc:MGI:1915009]"
ENSMUSG00000018931,Natd1,714.9648314,561.3637007,607.6083502,0.352994826,0.075492207,4.675910817,2.92652E-06,4.12654E-05,N-acetyltransferase domain containing 1 [Source:MGI Symbol;Acc:MGI:1344388]
ENSMUSG00000034353,Ramp1,1437.772202,1840.025002,1657.860698,-0.356493052,0.07626811,-4.674208582,2.95089E-06,4.15517E-05,receptor (calcitonin) activity modifying protein 1 [Source:MGI Symbol;Acc:MGI:1858418]
ENSMUSG00000040055,Gjb6,1132.908828,1570.362456,1367.456059,-0.472523611,0.101114955,-4.673132786,2.9664E-06,4.17476E-05,"gap junction protein, beta 6 [Source:MGI Symbol;Acc:MGI:107588]"
ENSMUSG00000040312,Cchcr1,386.9660146,242.2661691,274.6221967,0.675431269,0.144545669,4.672787993,2.97138E-06,4.1773E-05,coiled-coil alpha-helical rod protein 1 [Source:MGI Symbol;Acc:MGI:2385321]
ENSMUSG00000026527,Rgs7,3059.142708,3756.110507,3639.386431,-0.295677999,0.063279556,-4.672567501,2.97458E-06,4.17731E-05,regulator of G protein signaling 7 [Source:MGI Symbol;Acc:MGI:1346089]
ENSMUSG00000040272,Accs,283.7065927,192.147219,203.7238788,0.563971552,0.120696713,4.672633911,2.97362E-06,4.17731E-05,1-aminocyclopropane-1-carboxylate synthase (non-functional) [Source:MGI Symbol;Acc:MGI:1919717]
ENSMUSG00000004383,Large1,5984.791699,7077.315946,6972.919532,-0.242155971,0.051864959,-4.668970615,3.02713E-06,4.24202E-05,LARGE xylosyl- and glucuronyltransferase 1 [Source:MGI Symbol;Acc:MGI:1342270]
ENSMUSG00000000278,Scpep1,760.516342,579.9818536,601.4704013,0.386669407,0.08284496,4.667386017,3.05056E-06,4.27029E-05,serine carboxypeptidase 1 [Source:MGI Symbol;Acc:MGI:1921867]
ENSMUSG00000044647,Csrnp3,4304.110024,5063.480189,5049.868749,-0.235231482,0.050404519,-4.666872842,3.05818E-06,4.27869E-05,cysteine-serine-rich nuclear protein 3 [Source:MGI Symbol;Acc:MGI:1925021]
ENSMUSG00000034295,Fhod3,2485.64452,2986.62498,2953.692278,-0.265766458,0.056970003,-4.665024452,3.0858E-06,4.31273E-05,formin homology 2 domain containing 3 [Source:MGI Symbol;Acc:MGI:1925847]
ENSMUSG00000026782,Abi2,8942.741143,10180.50911,10370.26705,-0.187420705,0.040220544,-4.659825243,3.16478E-06,4.4137E-05,abl-interactor 2 [Source:MGI Symbol;Acc:MGI:106913]
ENSMUSG00000028082,Sh3d19,1092.565288,870.7979163,947.8340369,0.32715597,0.070241084,4.657615599,3.19893E-06,4.45422E-05,SH3 domain protein D19 [Source:MGI Symbol;Acc:MGI:1350923]
ENSMUSG00000024421,Lama3,290.6970093,395.9879425,346.2514621,-0.445463756,0.095694848,-4.655044281,3.23911E-06,4.50539E-05,"laminin, alpha 3 [Source:MGI Symbol;Acc:MGI:99909]"
ENSMUSG00000039089,L3mbtl3,1048.233165,1242.74996,1232.213056,-0.244823514,0.052592329,-4.655118281,3.23795E-06,4.50539E-05,L3MBTL3 histone methyl-lysine binding protein [Source:MGI Symbol;Acc:MGI:2143628]
ENSMUSG00000078307,AI593442,6640.724092,8854.305371,8606.020856,-0.414970968,0.089146777,-4.654918323,3.24109E-06,4.50575E-05,expressed sequence AI593442 [Source:MGI Symbol;Acc:MGI:2143099]
ENSMUSG00000102543,Pcdhgc5,3592.860605,4332.415033,4597.99494,-0.27016332,0.058062593,-4.652966879,3.27193E-06,4.54621E-05,"protocadherin gamma subfamily C, 5 [Source:MGI Symbol;Acc:MGI:1935205]"
ENSMUSG00000056091,St3gal5,4027.216174,4828.540131,4733.070118,-0.261743535,0.056260528,-4.652347633,3.28177E-06,4.55748E-05,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:MGI Symbol;Acc:MGI:1339963]"
ENSMUSG00000021991,Cacna2d3,3371.56411,4365.607131,4178.400979,-0.372608845,0.080126605,-4.650251266,3.31531E-06,4.59918E-05,"calcium channel, voltage-dependent, alpha2/delta subunit 3 [Source:MGI Symbol;Acc:MGI:1338890]"
ENSMUSG00000026167,Wnt10a,246.9347805,366.3647131,317.6583748,-0.568392617,0.12233161,-4.646326612,3.37898E-06,4.67968E-05,"wingless-type MMTV integration site family, member 10A [Source:MGI Symbol;Acc:MGI:108071]"
ENSMUSG00000049775,Tmsb4x,17576.21629,14040.1446,14500.70042,0.323925078,0.069717753,4.646235227,3.38048E-06,4.67968E-05,"thymosin, beta 4, X chromosome [Source:MGI Symbol;Acc:MGI:99510]"
ENSMUSG00000024479,Mal2,5607.28223,6918.29447,7021.295827,-0.302999361,0.065238594,-4.644480254,3.40934E-06,4.71715E-05,"mal, T cell differentiation protein 2 [Source:MGI Symbol;Acc:MGI:2146021]"
ENSMUSG00000038174,Fam126b,4585.460111,5478.105167,5534.580554,-0.257185022,0.055383494,-4.643712509,3.42204E-06,4.72973E-05,"family with sequence similarity 126, member B [Source:MGI Symbol;Acc:MGI:1098784]"
ENSMUSG00000000197,Nalcn,4691.703082,5637.429736,5622.250343,-0.265079552,0.057105383,-4.641936346,3.45159E-06,4.76305E-05,"sodium leak channel, non-selective [Source:MGI Symbol;Acc:MGI:2444306]"
ENSMUSG00000085438,Oip5os1,22735.02662,27194.77289,27977.08994,-0.258494849,0.055689364,-4.641727404,3.45508E-06,4.76536E-05,"Opa interacting protein 5, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1913852]"
ENSMUSG00000022674,Ube2v2,1099.717404,1326.205964,1354.269642,-0.272556,0.058803647,-4.635018618,3.56905E-06,4.91997E-05,ubiquitin-conjugating enzyme E2 variant 2 [Source:MGI Symbol;Acc:MGI:1917870]
ENSMUSG00000027959,Sass6,317.1458922,220.8964841,261.6088661,0.523699525,0.113008369,4.634165865,3.5838E-06,4.93251E-05,SAS-6 centriolar assembly protein [Source:MGI Symbol;Acc:MGI:1920026]
ENSMUSG00000048834,Vstm2a,4019.264845,4790.734941,4725.692628,-0.253065849,0.054607593,-4.634261188,3.58214E-06,4.93251E-05,V-set and transmembrane domain containing 2A [Source:MGI Symbol;Acc:MGI:2384826]
ENSMUSG00000026566,Mpzl1,894.3689698,697.5614906,759.1641739,0.358781349,0.077428675,4.633701293,3.59185E-06,4.94101E-05,myelin protein zero-like 1 [Source:MGI Symbol;Acc:MGI:1915731]
ENSMUSG00000041423,Paqr6,97.21123812,166.9596533,130.3833834,-0.770866172,0.166366027,-4.633555199,3.59439E-06,4.94191E-05,progestin and adipoQ receptor family member VI [Source:MGI Symbol;Acc:MGI:1916207]
ENSMUSG00000027350,Chgb,14765.00871,17283.95995,17619.77407,-0.22740957,0.049099654,-4.631592087,3.62865E-06,4.98639E-05,chromogranin B [Source:MGI Symbol;Acc:MGI:88395]
ENSMUSG00000021420,Fars2,2501.809774,3048.255885,2996.384943,-0.285386678,0.061631176,-4.6305571,3.64683E-06,5.00876E-05,phenylalanine-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1917205]
ENSMUSG00000029470,P2rx4,770.6310636,566.4099718,611.2047525,0.442628611,0.095600236,4.62999495,3.65675E-06,5.01975E-05,"purinergic receptor P2X, ligand-gated ion channel 4 [Source:MGI Symbol;Acc:MGI:1338859]"
